article_id,api,model,topic,n_phrases,n_loaded,loaded_ratio_after,loaded_ratio_before
art_219,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_219,Google,gpt-4o,environment,15,0,0.0,0.0
art_219,Google,gpt-5-5,environment,15,0,0.0,0.0
art_222,AWS,gemini-2.5-pro,environment,205,3,0.014634146341463415,0.045454545454545456
art_222,AWS,gpt-4o,environment,150,3,0.02,0.045454545454545456
art_222,AWS,gpt-5-5,environment,188,8,0.0425531914893617,0.045454545454545456
art_222,Azure,gemini-2.5-pro,environment,149,3,0.020134228187919462,0.03731343283582089
art_222,Azure,gpt-4o,environment,112,3,0.026785714285714284,0.03731343283582089
art_222,Azure,gpt-5-5,environment,139,6,0.04316546762589928,0.03731343283582089
art_222,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_222,Google,gpt-4o,environment,15,0,0.0,0.0
art_222,Google,gpt-5-5,environment,15,0,0.0,0.0
art_223,AWS,gemini-2.5-pro,environment,217,1,0.004608294930875576,0.0
art_223,AWS,gpt-4o,environment,125,2,0.016,0.0
art_223,AWS,gpt-5-5,environment,214,0,0.0,0.0
art_223,Azure,gemini-2.5-pro,environment,149,1,0.006711409395973154,0.0
art_223,Azure,gpt-4o,environment,94,1,0.010638297872340425,0.0
art_223,Azure,gpt-5-5,environment,153,0,0.0,0.0
art_223,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_223,Google,gpt-4o,environment,15,0,0.0,0.0
art_223,Google,gpt-5-5,environment,15,0,0.0,0.0
art_224,AWS,gemini-2.5-pro,environment,163,2,0.012269938650306749,0.011494252873563218
art_224,AWS,gpt-4o,environment,111,0,0.0,0.011494252873563218
art_224,AWS,gpt-5-5,environment,174,2,0.011494252873563218,0.011494252873563218
art_224,Azure,gemini-2.5-pro,environment,112,1,0.008928571428571428,0.015873015873015872
art_224,Azure,gpt-4o,environment,81,0,0.0,0.015873015873015872
art_224,Azure,gpt-5-5,environment,126,1,0.007936507936507936,0.015873015873015872
art_224,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_224,Google,gpt-4o,environment,15,0,0.0,0.0
art_224,Google,gpt-5-5,environment,15,0,0.0,0.0
art_225,AWS,gemini-2.5-pro,environment,223,1,0.004484304932735426,0.010526315789473684
art_225,AWS,gpt-4o,environment,222,1,0.0045045045045045045,0.010526315789473684
art_225,AWS,gpt-5-5,environment,209,1,0.004784688995215311,0.010526315789473684
art_225,Azure,gemini-2.5-pro,environment,143,1,0.006993006993006993,0.014492753623188406
art_225,Azure,gpt-4o,environment,148,1,0.006756756756756757,0.014492753623188406
art_225,Azure,gpt-5-5,environment,143,1,0.006993006993006993,0.014492753623188406
art_225,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_225,Google,gpt-4o,environment,15,0,0.0,0.0
art_225,Google,gpt-5-5,environment,15,0,0.0,0.0
art_230,AWS,gemini-2.5-pro,environment,188,7,0.03723404255319149,0.05232558139534884
art_230,AWS,gpt-4o,environment,191,8,0.041884816753926704,0.05232558139534884
art_230,AWS,gpt-5-5,environment,184,8,0.043478260869565216,0.05232558139534884
art_230,Azure,gemini-2.5-pro,environment,118,4,0.03389830508474576,0.045871559633027525
art_230,Azure,gpt-4o,environment,119,5,0.04201680672268908,0.045871559633027525
art_230,Azure,gpt-5-5,environment,115,5,0.043478260869565216,0.045871559633027525
art_230,Google,gemini-2.5-pro,environment,15,1,0.06666666666666667,0.06666666666666667
art_230,Google,gpt-4o,environment,15,1,0.06666666666666667,0.06666666666666667
art_230,Google,gpt-5-5,environment,15,0,0.0,0.06666666666666667
art_231,AWS,gemini-2.5-pro,environment,115,5,0.043478260869565216,0.04424778761061947
art_231,AWS,gpt-4o,environment,104,5,0.04807692307692308,0.04424778761061947
art_231,AWS,gpt-5-5,environment,118,5,0.0423728813559322,0.04424778761061947
art_231,Azure,gemini-2.5-pro,environment,81,3,0.037037037037037035,0.036585365853658534
art_231,Azure,gpt-4o,environment,74,3,0.04054054054054054,0.036585365853658534
art_231,Azure,gpt-5-5,environment,81,3,0.037037037037037035,0.036585365853658534
art_231,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_231,Google,gpt-4o,environment,15,0,0.0,0.0
art_231,Google,gpt-5-5,environment,15,0,0.0,0.0
art_232,AWS,gemini-2.5-pro,environment,188,10,0.05319148936170213,0.05649717514124294
art_232,AWS,gpt-4o,environment,114,6,0.05263157894736842,0.05649717514124294
art_232,AWS,gpt-5-5,environment,183,10,0.0546448087431694,0.05649717514124294
art_232,Azure,gemini-2.5-pro,environment,138,8,0.057971014492753624,0.06201550387596899
art_232,Azure,gpt-4o,environment,89,5,0.056179775280898875,0.06201550387596899
art_232,Azure,gpt-5-5,environment,137,8,0.058394160583941604,0.06201550387596899
art_232,Google,gemini-2.5-pro,environment,15,0,0.0,0.0
art_232,Google,gpt-4o,environment,15,0,0.0,0.0
art_232,Google,gpt-5-5,environment,15,0,0.0,0.0
